Fecha,COD_VIAJE,CLIENTE,UBICACION,Tarifa,CANTIDAD,PILOTO,Q,CREDITO,UNIDAD,C_CLIENTE,MAX,Conos,Custodio,GPS
12-04-17,10001699,UBIQUO LABS,76002,0.3828,241,Fernando Mariano Berrio,92.25,30,Panel,1,300,x,x,x
12-04-17,10001864,HOSPITAL LAS AMERICAS,76002,0.2519,1067,Hector Giron,268.75,90,Camion Grande,5,1100,x,x, 
13-04-17,10001205,HOSPITAL LAS AMERICAS,76001,0.3272,518,Angel Valdez Alegria,169.5,30,Camion Pequeño,3,600,x,x,x
14-04-17,10000302,HOSPITAL LAS AMERICAS,76001,0.2575,1604,Felipe Villatoro,413,90,Camion Grande,3,1700,x, ,x
14-04-17,10000663,UBIQUO LABS / Ajuste,76002,,990,Hector Giron,257.5,90,Camion Pequeño,4,1000,x,x,x
14-04-17,10001311,"SPORTA, S.A. / Ajuste",76002,,593,Pedro Alvarez Parejo,174.25,90,Camion Pequeño,0,600, ,x,x
14-04-17,10002065,POLLO PINULITO,76002,0.2645,691,Hector Aragones Frutos,182.75,60,Camion Pequeño,3,700,x, ,x
14-04-17,10002107,ABARROTERIA EBENEZER,76002,0.2943,902,Hector Aragones Frutos,265.5,60,Camion Pequeño,1,1000,x,x,x
15-04-17,10000068,TAQUERIA EL CHINITO,76002,0.2873,965,Hector Giron,277.25,90,Camion Pequeño,0,1000,x, ,x
15-04-17,10000254,TAQUERIA EL CHINITO,76001,0.4107,280,Juan Francisco Portillo Gomez,115,30,Panel,3,300, , ,x
15-04-17,10000291,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2644,1872,Luis Jaime Urbano,495,90,Camion Grande,0,1900, ,x,x
15-04-17,10000440,POLLO PINULITO,76002,0.2639,864,Hector Aragones Frutos,228,90,Camion Pequeño,5,900,x,x, 
15-04-17,10000561,UBIQUO LABS,76002,0.2563,474,Angel Valdez Alegria,121.5,90,Panel,0,500,x,x,x
15-04-17,10000684,POLLO PINULITO,76002,0.3488,405,Hector Aragones Frutos,141.25,30,Panel,0,500,x, , 
15-04-17,10000919,TIENDA LA BENDICION,76001,0.2546,1310,Felipe Villatoro,333.5,60,Camion Grande,4,1400, , ,x
15-04-17,10001355,UBIQUO LABS,76001,0.3066,565,Hector Giron,173.25,60,Camion Pequeño,1,600, ,x, 
15-04-17,10001431,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2805,1343,Juan Francisco Portillo Gomez,376.75,30,Camion Grande,1,1400, , ,x
15-04-17,10001452,HOSPITAL ROOSEVELT,76002,0.2519,1559,Luis Jaime Urbano,392.75,60,Camion Grande,2,1600,x,x,x
15-04-17,10001641,UBIQUO LABS,76001,0.2667,1261,Pedro Alvarez Parejo,336.25,90,Camion Grande,5,1300,x, ,x
15-04-17,10001736,HOSPITAL ROOSEVELT,76002,0.2682,1706,Felipe Villatoro,457.5,30,Camion Grande,2,1800,x, ,x
15-04-17,10002086,EL PINCHE OBELISCO,76001,0.2658,1838,Juan Francisco Portillo Gomez,488.5,30,Camion Grande,5,1900,x,x,x
16-04-17,10000700,TAQUERIA EL CHINITO,76001,0.3061,856,Fernando Mariano Berrio,262,60,Camion Pequeño,2,900, ,x,x
16-04-17,10001025,BAR LA OFICINA,76002,0.2922,805,Ismael Rodero Monteagudo,235.25,90,Camion Pequeño,1,900, , , 
16-04-17,10001649,"SPORTA, S.A.",76002,0.3674,409,Pedro Alvarez Parejo,150.25,90,Panel,1,500,x, ,x
17-04-17,10000151,HOSPITAL ROOSEVELT,76002,0.2843,1459,Hector Giron,414.75,60,Camion Grande,,1500,x, ,x
17-04-17,10000303,TIENDA LA BENDICION,76002,0.2761,1840,Pedro Alvarez Parejo,508,30,Camion Grande,4,1900,x, ,x
17-04-17,10000677,HOSPITAL ROOSEVELT,76002,0.2811,1126,Juan Francisco Portillo Gomez,316.5,30,Camion Grande,1,1200, , ,x
17-04-17,10000956,ABARROTERIA EBENEZER,76001,0.2573,1641,Hector Giron,422.25,90,Camion Grande,2,1700, , ,x
17-04-17,10001170,POLLO PINULITO,76001,0.2713,1641,Angel Valdez Alegria,445.25,90,Camion Grande,4,1700,x, ,x
17-04-17,10001379,ABARROTERIA EBENEZER,76002,0.2628,1723,Hector Giron,452.75,60,Camion Grande,5,1800,x,x,x
17-04-17,10001695,BAR LA OFICINA,76002,0.2619,1844,Hector Aragones Frutos,483,30,Camion Grande,2,1900,x, ,x
17-04-17,10001753,UBIQUO LABS / Ajuste,76002,,526,Hector Giron,146.5,30,Camion Pequeño,3,600,x,x,x
18-04-17,10001049,"SPORTA, S.A.",76001,0.398,223,Luis Jaime Urbano,88.75,60,Panel,2,300,x, , 
18-04-17,10001069,EL PINCHE OBELISCO / Ajuste,76001,,1035,Luis Jaime Urbano,304.75,90,Camion Grande,1,1100,x, ,x
18-04-17,10001206,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2767,1162,Juan Francisco Portillo Gomez,321.5,90,Camion Grande,2,1200, , ,x
18-04-17,10001388,TIENDA LA BENDICION,76001,0.2662,1113,Luis Jaime Urbano,296.25,60,Camion Grande,2,1200,x, ,x
18-04-17,10001512,HOSPITAL ROOSEVELT,76002,0.3149,555,Luis Jaime Urbano,174.75,60,Camion Pequeño,4,600, , ,x
18-04-17,10001672,UBIQUO LABS,76002,0.2582,1589,Felipe Villatoro,410.25,90,Camion Grande,5,1600,x, ,x
19-04-17,10000573,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2696,1378,Angel Valdez Alegria,371.5,90,Camion Grande,,1400,x,x,x
19-04-17,10001258,ABARROTERIA EBENEZER,76001,0.2731,1475,Fernando Mariano Berrio,402.75,90,Camion Grande,,1500,x,x,x
19-04-17,10001438,BAR LA OFICINA,76001,0.3071,701,Pedro Alvarez Parejo,215.25,60,Camion Pequeño,,800,x,x,x
19-04-17,10001691,POLLO PINULITO,76002,0.2509,1083,Hector Giron,271.75,60,Camion Grande,2,1100,x,x,x
20-04-17,10000451,"SPORTA, S.A.",76001,0.2569,1593,Ismael Rodero Monteagudo,409.25,30,Camion Grande,4,1600,x, , 
20-04-17,10000800,POLLO PINULITO,76002,0.2834,1439,Felipe Villatoro,407.75,30,Camion Grande,,1500,x,x,x
20-04-17,10000821,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2617,1884,Ismael Rodero Monteagudo,493,60,Camion Grande,1,1900,x, ,x
20-04-17,10001271,POLLO PINULITO,76002,0.2512,1690,Pedro Alvarez Parejo,424.5,30,Camion Grande,5,1700,x, ,x
20-04-17,10001308,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2787,1673,Fernando Mariano Berrio,466.25,60,Camion Grande,1,1700, , ,x
20-04-17,10001533,TAQUERIA EL CHINITO,76002,0.2624,1447,Hector Giron,379.75,90,Camion Grande,3,1500,x, ,x
21-04-17,10000100,ABARROTERIA EBENEZER,76001,0.2587,1373,Ismael Rodero Monteagudo,355.25,30,Camion Grande,1,1400,x, ,x
21-04-17,10000201,POLLO PINULITO,76001,0.2625,1283,Angel Valdez Alegria,336.75,60,Camion Grande,0,1300,x, ,x
21-04-17,10000292,"SPORTA, S.A.",76001,0.2529,350,Ismael Rodero Monteagudo,88.5,90,Panel,,400,x, ,x
21-04-17,10000363,HOSPITAL ROOSEVELT,76001,0.2636,1915,Luis Jaime Urbano,504.75,90,Camion Grande,0,2000,x, ,x
21-04-17,10000498,ABARROTERIA EBENEZER,76002,0.2767,1720,Hector Aragones Frutos,476,60,Camion Grande,1,1800,x, ,x
21-04-17,10000760,TIENDA LA BENDICION,76002,0.2884,417,Felipe Villatoro,120.25,90,Panel,5,500,x,x,x
21-04-17,10000954,TAQUERIA EL CHINITO,76001,0.2888,1005,Juan Francisco Portillo Gomez,290.25,30,Camion Grande,4,1100, , , 
21-04-17,10001284,UBIQUO LABS / Ajuste,76002,,1444,Pedro Alvarez Parejo,370,60,Camion Grande,1,1500, ,x,x
21-04-17,10002012,UBIQUO LABS / Ajuste,76001,,1850,Juan Francisco Portillo Gomez,483.5,60,Camion Grande,1,1900,x, ,x
22-04-17,10000002,HOSPITAL ROOSEVELT,76002,0.2835,1433,Hector Aragones Frutos,406.25,90,Camion Grande,2,1500, , ,x
22-04-17,10000750,BAR LA OFICINA,76001,0.251,1948,Hector Aragones Frutos,489,90,Camion Grande,3,2000, ,x,x
22-04-17,10001011,TIENDA LA BENDICION,76001,0.3274,439,Pedro Alvarez Parejo,143.75,60,Panel,,500,x, ,x
22-04-17,10001175,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2748,1330,Juan Francisco Portillo Gomez,365.5,90,Camion Grande,2,1400,x, ,x
22-04-17,10001330,BAR LA OFICINA,76001,0.2764,1858,Angel Valdez Alegria,513.5,60,Camion Grande,0,1900, , ,x
22-04-17,10001386,TIENDA LA BENDICION,76002,0.2577,648,Ismael Rodero Monteagudo,167,30,Camion Pequeño,3,700,x,x,x
23-04-17,10000500,BAR LA OFICINA,76002,0.2941,590,Angel Valdez Alegria,173.5,60,Camion Pequeño,1,600, , ,x
23-04-17,10000922,CHICHARRONERIA EL RICO COLESTEROL,76002,0.3911,319,Felipe Villatoro,124.75,30,Panel,,400, , ,x
23-04-17,10001004,EL PINCHE OBELISCO,76001,0.4372,235,Hector Aragones Frutos,102.75,90,Panel,,300, , ,x
23-04-17,10001315,"SPORTA, S.A.",76001,0.2679,1957,Fernando Mariano Berrio,524.25,60,Camion Grande,5,2000, , ,x
23-04-17,10001469,EL PINCHE OBELISCO,76001,0.2864,1017,Luis Jaime Urbano,291.25,90,Camion Grande,3,1100, , ,x
23-04-17,10001837,EL PINCHE OBELISCO / Ajuste,76001,,1303,Felipe Villatoro,333.75,30,Camion Grande,0,1400,x, ,x
23-04-17,10001990,UBIQUO LABS,76001,0.2598,1524,Pedro Alvarez Parejo,396,30,Camion Grande,3,1600,x,x,x
23-04-17,10001998,CHICHARRONERIA EL RICO COLESTEROL,76002,0.3038,836,Felipe Villatoro,254,90,Camion Pequeño,1,900,x, ,x
24-04-17,10000028,HOSPITAL ROOSEVELT,76002,0.2846,1330,Angel Valdez Alegria,378.5,30,Camion Grande,3,1400,x, ,x
24-04-17,10001196,TIENDA LA BENDICION,76001,0.4041,318,Ismael Rodero Monteagudo,128.5,30,Panel,1,400,x, ,x
24-04-17,10001412,TIENDA LA BENDICION,76002,0.2611,1985,Hector Aragones Frutos,518.25,90,Camion Grande,5,2000,x, ,x
24-04-17,10001800,HOSPITAL LAS AMERICAS,76001,0.2759,1236,Juan Francisco Portillo Gomez,341,30,Camion Grande,4,1300, , ,x
24-04-17,10001829,CHICHARRONERIA EL RICO COLESTEROL,76002,0.255,1796,Fernando Mariano Berrio,458,30,Camion Grande,0,1800,x, , 
24-04-17,10001940,"SPORTA, S.A.",76001,0.29,1199,Luis Jaime Urbano,347.75,60,Camion Grande,2,1200, ,x,x
25-04-17,10000284,HOSPITAL ROOSEVELT,76001,0.2759,1273,Hector Giron,351.25,90,Camion Grande,3,1300,x, ,x
25-04-17,10000342,UBIQUO LABS,76002,0.2625,1435,Hector Aragones Frutos,376.75,60,Camion Grande,2,1500, , , 
25-04-17,10000379,ABARROTERIA EBENEZER,76002,0.2708,336,Felipe Villatoro,91,90,Panel,,400,x, ,x
25-04-17,10000421,POLLO PINULITO,76002,0.2663,1903,Pedro Alvarez Parejo,506.75,30,Camion Grande,4,2000, , ,x
25-04-17,10000456,HOSPITAL ROOSEVELT,76002,0.2518,1708,Hector Giron,430,30,Camion Grande,0,1800,x, ,x
25-04-17,10000641,POLLO PINULITO,76002,0.3064,567,Angel Valdez Alegria,173.75,30,Camion Pequeño,3,600,x,x,x
25-04-17,10001923,BAR LA OFICINA,76002,0.2793,1262,Pedro Alvarez Parejo,352.5,90,Camion Grande,,1300,x,x,x
26-04-17,10000150,EL PINCHE OBELISCO,76002,0.2662,1607,Fernando Mariano Berrio,427.75,30,Camion Grande,2,1700,x, ,x
26-04-17,10000222,POLLO PINULITO,76001,0.3047,749,Felipe Villatoro,228.25,30,Camion Pequeño,4,800,x,x,x
26-04-17,10000943,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2598,1333,Luis Jaime Urbano,346.25,90,Camion Grande,,1400, , ,x
26-04-17,10001366,TAQUERIA EL CHINITO,76001,0.2591,1863,Juan Francisco Portillo Gomez,482.75,30,Camion Grande,,1900,x, ,x
26-04-17,10001413,HOSPITAL ROOSEVELT,76002,0.3037,726,Hector Giron,220.5,30,Camion Pequeño,5,800,x, ,x
27-04-17,10000041,TIENDA LA BENDICION,76002,0.3127,766,Felipe Villatoro,239.5,30,Camion Pequeño,1,800, ,x,x
27-04-17,10000090,ABARROTERIA EBENEZER,76002,0.2885,1144,Pedro Alvarez Parejo,330,60,Camion Grande,5,1200,x, ,x
27-04-17,10000431,TIENDA LA BENDICION,76001,0.4509,224,Luis Jaime Urbano,101,60,Panel,1,300,x, ,x
27-04-17,10000914,UBIQUO LABS / Ajuste,76001,,1132,Fernando Mariano Berrio,316,90,Camion Grande,,1200,x, ,x
27-04-17,10001257,ABARROTERIA EBENEZER,76002,0.2538,1309,Fernando Mariano Berrio,332.25,30,Camion Grande,4,1400, , ,x
27-04-17,10001541,UBIQUO LABS,76002,0.2556,1782,Angel Valdez Alegria,455.5,60,Camion Grande,3,1800, ,x,x
27-04-17,10001559,TAQUERIA EL CHINITO,76002,0.264,573,Felipe Villatoro,151.25,90,Camion Pequeño,2,600, , ,x
27-04-17,10001815,HOSPITAL LAS AMERICAS,76002,0.2703,1282,Felipe Villatoro,346.5,30,Camion Grande,0,1300, ,x,x
27-04-17,10001855,POLLO PINULITO,76001,0.259,1662,Hector Aragones Frutos,430.5,30,Camion Grande,2,1700, , ,x
28-04-17,10000381,BAR LA OFICINA,76001,0.2726,620,Luis Jaime Urbano,169,60,Camion Pequeño,1,700, , ,x
28-04-17,10000746,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2561,1637,Juan Francisco Portillo Gomez,419.25,30,Camion Grande,0,1700, , ,x
28-04-17,10001027,TAQUERIA EL CHINITO,76002,0.2517,1760,Hector Giron,443,30,Camion Grande,1,1800,x,x,x
28-04-17,10001209,TAQUERIA EL CHINITO,76002,0.2668,1368,Felipe Villatoro,365,90,Camion Grande,1,1400,x,x, 
28-04-17,10001953,"SPORTA, S.A. / Ajuste",76002,,832,Hector Giron,215,90,Camion Pequeño,2,900,x, ,x
29-04-17,10000033,"SPORTA, S.A.",76002,0.2934,875,Juan Francisco Portillo Gomez,256.75,60,Camion Pequeño,2,900,x,x,x
29-04-17,10000080,TIENDA LA BENDICION,76002,0.2877,1221,Angel Valdez Alegria,351.25,60,Camion Grande,5,1300,x, ,x
29-04-17,10000180,CHICHARRONERIA EL RICO COLESTEROL,76002,0.3045,862,Pedro Alvarez Parejo,262.5,30,Camion Pequeño,4,900,x,x,x
29-04-17,10000933,ABARROTERIA EBENEZER,76002,0.301,942,Felipe Villatoro,283.5,30,Camion Pequeño,4,1000,x, ,x
29-04-17,10001244,"SPORTA, S.A.",76001,0.306,357,Juan Francisco Portillo Gomez,109.25,30,Panel,4,400,x,x,x
29-04-17,10002017,HOSPITAL ROOSEVELT,76002,0.2914,1087,Juan Francisco Portillo Gomez,316.75,90,Camion Grande,3,1100, , ,x
30-04-17,10000169,UBIQUO LABS,76002,0.2552,1545,Juan Francisco Portillo Gomez,394.25,30,Camion Grande,1,1600,x, ,x
30-04-17,10000332,BAR LA OFICINA,76001,0.2911,682,Hector Aragones Frutos,198.5,30,Camion Pequeño,1,700, , , 
30-04-17,10000564,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.3701,408,Fernando Mariano Berrio,151,30,Panel,5,500,x,x,x
30-04-17,10000985,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2628,1483,Hector Giron,389.75,30,Camion Grande,5,1500, , , 
30-04-17,10001136,ABARROTERIA EBENEZER,76001,0.2806,359,Felipe Villatoro,100.75,30,Panel,0,400, , ,x
30-04-17,10001557,HOSPITAL LAS AMERICAS,76002,0.3023,516,Angel Valdez Alegria,156,90,Camion Pequeño,3,600, , ,x
01-05-17,10000484,TAQUERIA EL CHINITO,76002,0.2925,1083,Fernando Mariano Berrio,316.75,90,Camion Grande,3,1100,x, ,x
01-05-17,10000891,UBIQUO LABS,76001,0.2651,1522,Felipe Villatoro,403.5,30,Camion Grande,2,1600, ,x,x
01-05-17,10001216,TIENDA LA BENDICION,76001,0.2666,1322,Ismael Rodero Monteagudo,352.5,60,Camion Grande,2,1400,x,x,x
01-05-17,10001791,ABARROTERIA EBENEZER,76002,0.2675,1368,Felipe Villatoro,366,60,Camion Grande,4,1400,x, ,x
02-05-17,10000629,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.3588,294,Pedro Alvarez Parejo,105.5,90,Panel,0,300, ,x,x
02-05-17,10000865,EL PINCHE OBELISCO / Ajuste,76001,,620,Felipe Villatoro,162,90,Camion Pequeño,2,700,x, ,x
02-05-17,10001887,POLLO PINULITO,76001,0.2738,671,Luis Jaime Urbano,183.75,60,Camion Pequeño,0,700, , ,x
03-05-17,10001172,TIENDA LA BENDICION,76002,0.2597,1951,Luis Jaime Urbano,506.75,60,Camion Grande,,2000, , ,x
03-05-17,10001340,TIENDA LA BENDICION,76001,0.3762,214,Ismael Rodero Monteagudo,80.5,60,Panel,4,300,x, ,x
03-05-17,10001640,TIENDA LA BENDICION,76002,0.2717,1522,Hector Giron,413.5,60,Camion Grande,3,1600,x,x,x
03-05-17,10001963,TIENDA LA BENDICION,76002,0.2759,1737,Felipe Villatoro,479.25,60,Camion Grande,,1800,x,x,x
03-05-17,10002042,"SPORTA, S.A.",76001,0.264,1935,Ismael Rodero Monteagudo,510.75,60,Camion Grande,5,2000, ,x,x
03-05-17,10002110,ABARROTERIA EBENEZER,76002,0.2708,1204,Felipe Villatoro,326,30,Camion Grande,,1300,x, ,x
04-05-17,10000108,EL PINCHE OBELISCO,76002,0.2675,1887,Pedro Alvarez Parejo,504.75,60,Camion Grande,2,1900, ,x,x
04-05-17,10000113,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2704,1080,Felipe Villatoro,292,30,Camion Grande,,1100, , , 
04-05-17,10000335,HOSPITAL ROOSEVELT,76002,0.2755,1886,Hector Giron,519.5,30,Camion Grande,1,1900,x,x,x
04-05-17,10001041,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2562,1616,Fernando Mariano Berrio,414,30,Camion Grande,3,1700,x, ,x
04-05-17,10001211,UBIQUO LABS,76002,0.2564,1574,Felipe Villatoro,403.5,30,Camion Grande,,1600,x, ,x
04-05-17,10001663,"SPORTA, S.A.",76001,0.2834,1346,Pedro Alvarez Parejo,381.5,30,Camion Grande,0,1400,x, ,x
05-05-17,10000012,BAR LA OFICINA,76002,0.2756,234,Felipe Villatoro,64.5,30,Panel,,300,x, ,x
05-05-17,10000497,TAQUERIA EL CHINITO,76001,0.2779,1718,Juan Francisco Portillo Gomez,477.5,30,Camion Grande,2,1800,x, ,x
05-05-17,10001105,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2574,677,Hector Aragones Frutos,174.25,60,Camion Pequeño,0,700,x,x,x
05-05-17,10001417,HOSPITAL ROOSEVELT,76002,0.2963,454,Luis Jaime Urbano,134.5,30,Panel,3,500, , , 
05-05-17,10001841,ABARROTERIA EBENEZER,76002,0.2792,1231,Pedro Alvarez Parejo,343.75,60,Camion Grande,1,1300, , ,x
05-05-17,10001885,HOSPITAL ROOSEVELT,76002,0.2666,904,Pedro Alvarez Parejo,241,30,Camion Pequeño,1,1000,x, ,x
06-05-17,10000045,TIENDA LA BENDICION,76001,0.2864,1044,Ismael Rodero Monteagudo,299,60,Camion Grande,2,1100,x,x,x
06-05-17,10000763,UBIQUO LABS,76002,0.2615,1823,Luis Jaime Urbano,476.75,60,Camion Grande,2,1900,x, ,x
06-05-17,10001282,BAR LA OFICINA,76002,0.2611,1536,Fernando Mariano Berrio,401,60,Camion Grande,,1600,x,x,x
06-05-17,10001306,UBIQUO LABS / Ajuste,76001,,673,Ismael Rodero Monteagudo,169.25,60,Camion Pequeño,5,700,x,x,x
06-05-17,10001462,TIENDA LA BENDICION,76001,0.2699,1454,Fernando Mariano Berrio,392.5,90,Camion Grande,4,1500, , ,x
06-05-17,10002113,POLLO PINULITO,76001,0.2735,681,Pedro Alvarez Parejo,186.25,90,Camion Pequeño,5,700, , , 
07-05-17,10000670,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.296,1022,Hector Giron,302.5,90,Camion Grande,0,1100,x,x,x
07-05-17,10000908,TIENDA LA BENDICION,76002,0.3154,581,Luis Jaime Urbano,183.25,60,Camion Pequeño,0,600,x,x,x
07-05-17,10001338,TIENDA LA BENDICION,76002,0.3399,356,Luis Jaime Urbano,121,90,Panel,4,400,x,x,x
07-05-17,10001544,TIENDA LA BENDICION,76001,0.2809,874,Ismael Rodero Monteagudo,245.5,90,Camion Pequeño,1,900,x, ,x
08-05-17,10000236,CHICHARRONERIA EL RICO COLESTEROL,76001,0.26,1295,Felipe Villatoro,336.75,30,Camion Grande,3,1300, ,x,x
08-05-17,10000741,"SPORTA, S.A.",76001,0.2746,1666,Felipe Villatoro,457.5,90,Camion Grande,,1700, , ,x
08-05-17,10001182,TIENDA LA BENDICION,76001,0.2734,1367,Hector Aragones Frutos,373.75,90,Camion Grande,4,1400,x, ,x
08-05-17,10001263,UBIQUO LABS / Ajuste,76002,,1408,Hector Giron,393,60,Camion Grande,5,1500, ,x,x
08-05-17,10001563,UNIVERSIDAD FRANCISCO MARROQUIN / Ajuste,76002,,686,Felipe Villatoro,186.5,90,Camion Pequeño,5,700,x, ,x
08-05-17,10001795,HOSPITAL LAS AMERICAS,76001,0.2641,425,Felipe Villatoro,112.25,90,Panel,0,500, , ,x
08-05-17,10002072,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2821,623,Fernando Mariano Berrio,175.75,30,Camion Pequeño,2,700, , ,x
09-05-17,10001289,TAQUERIA EL CHINITO,76001,0.2735,1444,Hector Aragones Frutos,395,30,Camion Grande,5,1500,x,x,x
09-05-17,10001802,CHICHARRONERIA EL RICO COLESTEROL,76001,0.2541,1453,Hector Giron,369.25,60,Camion Grande,0,1500,x, ,x
09-05-17,10001977,CHICHARRONERIA EL RICO COLESTEROL,76001,0.2679,1679,Fernando Mariano Berrio,449.75,60,Camion Grande,0,1700,x, ,x
10-05-17,10000231,HOSPITAL ROOSEVELT,76001,0.2641,1132,Angel Valdez Alegria,299,90,Camion Grande,2,1200,x,x,x
10-05-17,10000388,TIENDA LA BENDICION,76001,0.2512,1616,Fernando Mariano Berrio,406,30,Camion Grande,1,1700,x, ,x
10-05-17,10000773,EL PINCHE OBELISCO / Ajuste,76002,,766,Ismael Rodero Monteagudo,238.5,90,Camion Pequeño,1,800, , ,x
10-05-17,10000897,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2731,1340,Hector Aragones Frutos,366,30,Camion Grande,2,1400,x,x,x
10-05-17,10000981,POLLO PINULITO,76002,0.2603,682,Felipe Villatoro,177.5,60,Camion Pequeño,1,700,x,x,x
10-05-17,10001121,POLLO PINULITO,76002,0.2614,351,Hector Aragones Frutos,91.75,60,Panel,2,400, , ,x
10-05-17,10001328,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2798,570,Felipe Villatoro,159.5,60,Camion Pequeño,1,600,x, ,x
10-05-17,10001631,UBIQUO LABS / Ajuste,76002,,360,Ismael Rodero Monteagudo,110,90,Panel,1,400,x, ,x
10-05-17,10001707,EL PINCHE OBELISCO,76002,0.2732,1339,Felipe Villatoro,365.75,30,Camion Grande,0,1400, , ,x
10-05-17,10001746,TAQUERIA EL CHINITO,76002,0.2775,1711,Ismael Rodero Monteagudo,474.75,90,Camion Grande,1,1800,x, ,x
10-05-17,10001778,TIENDA LA BENDICION,76001,0.3353,293,Juan Francisco Portillo Gomez,98.25,30,Panel,1,300, , , 
10-05-17,10002169,POLLO PINULITO,76002,0.2551,1573,Fernando Mariano Berrio,401.25,30,Camion Grande,2,1600, ,x,x
11-05-17,10000444,BAR LA OFICINA,76002,0.2669,1186,Hector Aragones Frutos,316.5,90,Camion Grande,5,1200, , ,x
11-05-17,10000534,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2587,924,Fernando Mariano Berrio,239,60,Camion Pequeño,1,1000,x, , 
11-05-17,10000915,UBIQUO LABS,76001,0.2652,1187,Luis Jaime Urbano,314.75,90,Camion Grande,5,1200,x, , 
11-05-17,10001852,BAR LA OFICINA,76001,0.286,1333,Hector Giron,381.25,30,Camion Grande,4,1400,x,x,x
12-05-17,10000069,UNIVERSIDAD FRANCISCO MARROQUIN,76001,0.2716,1111,Hector Aragones Frutos,301.75,30,Camion Grande,3,1200,x,x,x
12-05-17,10000295,UNIVERSIDAD FRANCISCO MARROQUIN,76002,0.2687,1608,Juan Francisco Portillo Gomez,432,30,Camion Grande,1,1700,x, ,x
12-05-17,10000597,TAQUERIA EL CHINITO,76002,0.2607,1679,Fernando Mariano Berrio,437.75,90,Camion Grande,0,1700,x,x,x
12-05-17,10001294,HOSPITAL ROOSEVELT,76002,0.3139,735,Pedro Alvarez Parejo,230.75,30,Camion Pequeño,5,800,x, ,x
12-05-17,10001434,ABARROTERIA EBENEZER,76001,0.2524,1238,Hector Aragones Frutos,312.5,90,Camion Grande,3,1300, , , 
12-05-17,10001874,TIENDA LA BENDICION,76002,0.2783,353,Angel Valdez Alegria,98.25,60,Panel,5,400, , ,x
12-05-17,10002101,BAR LA OFICINA,76002,0.2536,1934,Juan Francisco Portillo Gomez,490.5,90,Camion Grande,,2000,x,x,x
13-05-17,10000436,TIENDA LA BENDICION,76001,0.2526,1917,Luis Jaime Urbano,484.25,30,Camion Grande,,2000,x,x,x
13-05-17,10000495,EL GALLO NEGRO,76002,0.252,1009,Felipe Villatoro,254.25,90,Camion Grande,5,1100,x, , 
13-05-17,10000689,POLLO PINULITO,76001,0.2511,900,Ismael Rodero Monteagudo,226,60,Camion Pequeño,4,900, ,x,x
13-05-17,10001365,POLLO PINULITO,76001,0.2818,1196,Felipe Villatoro,337,30,Camion Grande,5,1200,x,x, 
13-05-17,10001589,ABARROTERIA EBENEZER,76001,0.2903,248,Pedro Alvarez Parejo,72,90,Panel,1,300,x,x,x
13-05-17,10001857,"SPORTA, S.A.",76001,0.2606,939,Ismael Rodero Monteagudo,244.75,60,Camion Pequeño,4,1000, ,x,x
14-05-17,10000079,HOSPITAL ROOSEVELT,76001,0.3248,628,Angel Valdez Alegria,204,90,Camion Pequeño,3,700,x, ,x
14-05-17,10000228,BAR LA OFICINA,76002,0.2542,1669,Felipe Villatoro,424.25,60,Camion Grande,4,1700,x, ,x
14-05-17,10000301,"SPORTA, S.A.",76001,0.2737,887,Juan Francisco Portillo Gomez,242.75,90,Camion Pequeño,3,900, ,x,x
14-05-17,10000993,ABARROTERIA EBENEZER,76002,0.2524,1663,Hector Giron,419.75,90,Camion Grande,5,1700,x,x,x
14-05-17,10001213,BAR LA OFICINA,76001,0.265,267,Ismael Rodero Monteagudo,70.75,30,Panel,,300,x,x,x
14-05-17,10001528,ABARROTERIA EBENEZER,76002,0.2625,641,Hector Aragones Frutos,168.25,90,Camion Pequeño,1,700,x,x,x
14-05-17,10001982,UBIQUO LABS / Ajuste,76002,,263,Fernando Mariano Berrio,73.75,30,Panel,0,300,x, ,x
15-05-17,10000252,UBIQUO LABS,76002,0.2884,521,Pedro Alvarez Parejo,150.25,90,Camion Pequeño,0,600,x, ,x
15-05-17,10000305,CHICHARRONERIA EL RICO COLESTEROL,76002,0.2614,1926,Juan Francisco Portillo Gomez,503.5,30,Camion Grande,0,2000, , , 
